steam_app_id,name,developer,publisher,release_date,release_year,short_description,about_the_game,tags,genres,categories,review_score,review_score_desc,total_reviews,positive_reviews,negative_reviews,metacritic_score,metacritic_url,header_image,screenshots,is_free,price,sources,extracted_at,step_steam,step_metacritic
2356390,Chaos Coming,Yolk Party,Yolk Party,"20 Apr, 2023",2023,"&quot;Chaos is Coming&quot; is a personal independent development of the Cthulhu Mythos-style card roguelike game. In the game, the player will face various mysterious and crazy creatures and events, collect powerful relics to drive away monsters, and escape the domain before their mind is corrupted.","&quot;In the midst of chaos, everything appears eerie and terrifying. The entire area is filled with fine dust-like particles, the air is heavy, and it seems as if all sound has been swallowed up. The dark atmosphere is chilling. The deep gullies on the ground resemble endless whirlpools, from which there is no escape. In this desolate world, strange and mysterious creatures appear and disappear like ghosts in the darkness. Here, terror and chaos reign supreme, and nothing can predict what will ",RPG; Lovecraftian; Card Game; Exploration; Mythology; Roguelike; Strategy RPG; 3D; Indie; Strategy; Abstract; Card Battler; Stylized; Psychedelic; Perma Death,Indie; RPG,Single-player; Family Sharing,50,Mixed,10,5,5,40,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2356390/header.jpg?t=1682084722,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2356390/ss_212c50f0536f137846b15e9f1de35800450068af.1920x1080.jpg?t=1682084722; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2356390/ss_4e0d7489928159302999e0d70b009a8e46f3f484.1920x1080.jpg?t=1682084722; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2356390/ss_1b258eaced3dbf09dd5f3394a57dbbc7f034c4bc.1920x1080.jpg?t=1682084722,false,"1,99€","steam:791774,4182",2026-01-11T01:31:14.312Z,success,success
2553440,Egyptian Ratslap - Card Game,Drarryl,Drarryl,"12 Dec, 2023",2023,Enjoy a laid-back session of your new favorite card game that mixes the rules of slap jack and more!,"As you enter the game, you will be welcomed with the smooth jazz music and the main menu screen. From there you can configure settings, look at a detailed instructions on the rules of the card game, or go right ahead and play the game! The aim of the game is to make the player use short term memorization skills to beat 3 bots who are all trying to have the most cards to win the game. And don't forget that anyone in the game can slap back in once they have lost all of their cards so make sure you",Casual; Card Game; Clicker; 2D; Logic; Tabletop; Singleplayer; Free to Play; Indie; Simulation,Casual; Indie; Free To Play,Single-player,70,Positive,10,8,2,40,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2553440/header.jpg?t=1702423206,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2553440/ss_4d5727360cd77cabc60e90a31a8cae66e8ead075.1920x1080.jpg?t=1702423206; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2553440/ss_1be4addd83d81047d2ff6a941f4a46a993cb544d.1920x1080.jpg?t=1702423206; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2553440/ss_514e19d47f75f638f98a9bca45dddf7d5f86a325.1920x1080.jpg?t=1702423206,true,Free,"steam:1666,17389",2026-01-11T01:11:33.941Z,success,success
2683590,LYMBUS,Happy Accident Studios,Happy Accident Studios,"19 Jan, 2025",2025,"Descend into a digital labyrinth of our own making. Move around with your keys. Do everything else with your cards. Exercise maximum strategy in building your deck, then throw it out the window in screen-shaking, bullet hell-style battles. Combat happens in real time, meaning every moment matters.","Descend into a digital labyrinth of our own makingThe year is 19XX. Great strides in neuromechanical research have allowed the most common human actions to be transcribed onto memory cards. Great oversights in said research have also made it so nobody remembered to save a backup. After a catastrophic crash renders most of the population comatose, you are tasked with diving into humanity's collective unconscious to retrieve the memories that may hold the key to ending the blackout.Experience inno",Strategy; Action; Card Game; Roguelike; Roguelike Deckbuilder; Action Roguelike; Bullet Hell; Dungeon Crawler; Real Time Tactics; Top-Down Shooter; Deckbuilding; Psychedelic; Hacking; Mystery; Psychological,Strategy,Single-player; Family Sharing,70,Positive,10,9,1,40,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2683590/header.jpg?t=1737288156,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2683590/ss_5ddda4d83641975d587ca34414709af16d4919cd.1920x1080.jpg?t=1737288156; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2683590/ss_95ae09034252f8ec5238754de74e8c414ee11c5e.1920x1080.jpg?t=1737288156; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2683590/ss_20fe9e5c38c21fbc746c5fbecbf8fcdfa08c05e7.1920x1080.jpg?t=1737288156,false,"9,75€","steam:1666,9",2026-01-11T00:00:41.707Z,success,success
2840360,Munchkin Digital - Clerical Errors,Dire Wolf,Dire Wolf,"15 Jul, 2024",2024,112 new Munchkin cards to expand your dungeon-delving mischief!,"Even More Munchkin!Another 112 cards for your collection of dastardly monsters and zany loot! Become a Gnome Bard and sing your way along your tiny warpath! Don your Chainmail Bikini and do battle with the terrible Tequila Mockingbird! Test your mettle with new challenges, and may the Clerical Errors be in your favor!New Challenges!Test your Munchkin-y mettle with seven new challenges to overcome!Bardic Shuffle - Sometimes it's better to be lucky than good!Munchkin Roulette - It's time to spin t",Dragons; Funny; Adventure; Casual; RPG; Old School; Board Game; Strategy; Action; Card Game; Tabletop; Roguelike; Turn-Based Strategy; Dungeon Crawler; 2D,Action; Adventure; Casual; RPG; Strategy,Single-player; Multi-player; PvP; Online PvP; Cross-Platform Multiplayer; Downloadable Content; Steam Achievements; Family Sharing,70,Positive,10,9,1,40,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2840360/header.jpg?t=1721063109,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2840360/ss_42e2ce578e235a27702c41c343326d053bf921d6.1920x1080.jpg?t=1721063109; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2840360/ss_90e021b5d8592db866a6aae81f0560bfa06bcbf0.1920x1080.jpg?t=1721063109; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2840360/ss_f82e2e96a5b4a85d3b883887a607145a4ba87c01.1920x1080.jpg?t=1721063109,false,"4,99€","steam:1666,9; steam:1666,17389",2026-01-11T00:00:41.707Z,success,success
2862460,Beyond The Threshold,William Ritson,None,"5 Dec, 2025",2025,"In Beyond the Threshold choose one of four mages to study forbidden magic and fight off the king's enforcers. Summon minions, create powerful magic projects, and build your economy. Then use them to drive back your foes and ascend to untold heights of magical power. Online co-op with 1-4 players.","In these lands, the arts of magic are forbidden. Those who practice them are hunted and killed.These mages seek shelter in forgotten places, where few dare venture and the magic of the wilds still blooms bright.As one of those hunted few, you must make a stand and ascend to untold power, before you are slain.Beyond the Threshold is a fantasy card game about building your powers as a mage through casting spells, building projects, and summoning minions.In Beyond the Threshold, you position your m",Board Game; Turn-Based Strategy; Online Co-Op; Card Game; Fantasy; Economy; Magic; Co-op; Management; Class-Based; Strategy; Nature; PvE; Multiplayer; Singleplayer,Strategy,Single-player; Multi-player; Co-op; Online Co-op; LAN Co-op; Steam Achievements; Custom Volume Controls; Adjustable Difficulty; Mouse Only Option; Playable without Timed Input; Steam Cloud; Stats; Family Sharing,70,Positive,10,9,1,85,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2862460/8dc1f64b7b07ee58f4c37553ba2e67104801efac/header.jpg?t=1764943224,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2862460/4ec3e49841bc346175323d3b3175aa1901e14f8d/ss_4ec3e49841bc346175323d3b3175aa1901e14f8d.1920x1080.jpg?t=1764943224; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2862460/6091647d5f628421d408ed5a42c15fb20bf23b3d/ss_6091647d5f628421d408ed5a42c15fb20bf23b3d.1920x1080.jpg?t=1764943224; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2862460/3ed760e48658b7cc09e61f2a2cded7c58b954fc9/ss_3ed760e48658b7cc09e61f2a2cded7c58b954fc9.1920x1080.jpg?t=1764943224,false,"4,99€","steam:1666,17389",2026-03-16T13:07:57.419Z,success,success
3001810,MOMOCHIYO'S MONONOKETAIJI,SOULCHAN,SOULCHAN,"13 Jun, 2024",2024,Ninja Puzzle Battle,"Ninja &quot;Momochiyo&quot; goes on a journey to exterminate Mononoke. Let's defeat the cute monster girls that appear one after another! ◆How to fight 1.When Momochiyo meets the Yokai Girl, a battle begins. 2.Knowing your enemy is very important. Touch the Yokai Girl and observe her attack power and characteristics! 3.Choose a card and use the trick! Cards are randomly selected from the constructed deck.SP (skill points) are required to use techniques. (SP will gradually recover as the turn pro",Strategy; Turn-Based Tactics; Puzzle; Card Game; Casual; Turn-Based Strategy; 2D; Cute; Comic Book; Deckbuilding; Free to Play; Anime; Pixel Graphics; Ninja; Singleplayer,Casual; Strategy; Free To Play,Single-player,70,Positive,10,9,1,85,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3001810/header.jpg?t=1755446698,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3001810/ss_ce24e17f9a76211aab85fd09eef5062a989487dd.1920x1080.jpg?t=1755446698; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3001810/ss_4b8af02354abdaad85b1c038be8b47c8cc40fb10.1920x1080.jpg?t=1755446698; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3001810/ss_73a8ae4e434107677795d9334dfe18de401e1335.1920x1080.jpg?t=1755446698,true,Free,"steam:1666,14139",2026-03-16T13:08:12.278Z,success,success
3136300,Canfield Solitaire Classic Card Game,Classic Card Games Limited,Classic Card Games Limited,"31 Aug, 2024",2024,"Enjoy playing Canfield Solitaire from the #1 Classic Card Game Collection for free. Customize your game with awesome card designs, backgrounds and win animations adding even more fun to this classic game.","One of the Best Classic Card Games Canfield Solitaire is a very popular classic card game that has been enjoyed by millions of people. We wanted to bring you our version of this game from our Classic Card Game Collection completely free.Choose Your StyleCustomize the look of your game to add even more fun to your playing experience with many different card designs, backgrounds and win animations. There is a whole range of different colors, seasonal designs, popular holiday designs like Christmas",Strategy; Indie; Solitaire; Casual; Card Game; Puzzle; 2D; Logic; Relaxing; Free to Play; Retro; Tabletop; Singleplayer,Casual; Indie; Strategy; Free To Play,Single-player,60,Mostly Positive,10,7,3,40,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3136300/header.jpg?t=1729800394,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3136300/ss_c17c5aaed1ba955ca0bb132694bc7057f2663328.1920x1080.jpg?t=1729800394; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3136300/ss_3f0dcc62c67c4083f2e8d66104635e921219b1ac.1920x1080.jpg?t=1729800394; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3136300/ss_7582abf0555ef9f97e75febf9d3e85a4b32746fa.1920x1080.jpg?t=1729800394,true,Free,"steam:1666,17389",2026-01-11T01:11:36.550Z,success,success
3139480,Crazy Battle Pets,Sharp Games,Sharp Games,"17 Sep, 2024",2024,"Form your own team among 200+ different animals and then fight with other players! Play a game in a relaxed and pleasant atmosphere, and enjoy the game without any operations. They strengthen the animals in battle after battle until they finally win the championship.","Crazy Battle Pets is a high degree of freedom of self-moving chess game.Build your animal team from 200+ Animal team and defeat other opponents.The game supports up to 64 people in the same room.All core content is free: Everything that will affect the game's success can be purchased with free tokens,and the game can be played perfectly without charging money!- rank modePlay intense synchronous games with 7 others,Burn your intelligence,build the best teamIn the limited time for each round.Elimi",Early Access; Card Battler; Turn-Based Tactics; Trading Card Game; Auto Battler; PvP; Strategy; Card Game; Turn-Based Strategy; 2D; Cute; Relaxing; Casual; Deckbuilding; Colorful,Casual; Strategy; Free To Play; Early Access,Single-player; Multi-player; PvP; Online PvP; Cross-Platform Multiplayer; In-App Purchases,70,Positive,10,8,2,40,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3139480/header.jpg?t=1728468844,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3139480/ss_4204ebf4f61f58631e1cfe303b1761e6cc46ebb0.1920x1080.jpg?t=1728468844; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3139480/ss_a3ebcd1b064ff93c634eecaa7c469b50dbc614a3.1920x1080.jpg?t=1728468844; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3139480/ss_e46ec93672c865a44349c7eaf10c5f662786cc42.1920x1080.jpg?t=1728468844,true,Free,"steam:14139,1666; steam:1666,14139",2026-01-11T00:00:55.533Z,success,success
3199930,Legends of Boom,First Moon Games,First Moon Games,"11 Nov, 2024",2024,"Legends of Boom is a fast-paced RTS-Lite Battle game. Collect and upgrade cards, and challenge both human and AI opponents online, all while experiencing over 4 hours of commentary by our vice-laden puppet sportscaster, Flip Rimrod (voiced Tim Kitzrow, legendary NBA JAM announcer)","Legends of Boom is a fast-paced RTS-Lite Battle game, designed for players who crave quick, intense matches where you strategically place bases, weapons, defenses, and events on one of 24 different battle maps. Dive into the single-player Path of Boom to earn experience, upgrade your cards, and unlock powerful strategies. Or, take your finely tuned deck-building skills online to face off against opponents while the puppet sportscaster, Flip Rimrod (voiced Tim Kitzrow, legendary NBA JAM announcer",Card Game; Strategy; Deckbuilding; PvP; PvE; Comedy; Funny; Action RTS; Tabletop; Board Game; 1990's; RTS; Card Battler; 2D; 3D,Action; Indie; RPG; Strategy; Free To Play,Single-player; Multi-player; PvP; Online PvP; Steam Achievements; In-App Purchases,70,Positive,10,10,0,40,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3199930/header.jpg?t=1745870730,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3199930/ss_cdd260da0afb2c5a33a6348dac5ebadfad4e6e14.1920x1080.jpg?t=1745870730; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3199930/ss_b83b2abdd7babf53dcbb7afff86b677cbfccbadf.1920x1080.jpg?t=1745870730; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3199930/ss_1ecb22596c8f1714bd7c7376bbeb9084983c7130.1920x1080.jpg?t=1745870730,true,Free,"steam:1666,9; steam:1666,17389",2026-01-11T00:00:36.173Z,success,success
3383290,Eternal Night Glory,HongZhenJin,HongZhenJin,"14 Jan, 2025",2025,"From the beginning, you've got all the cards. Now, command the garrisons of the Gate of Radiance to stop them from approaching.","In the dark corners, there are all kinds of them, which seem to appear suddenly.Chasing the brilliance and delusionally wanting to be a creature that shines brightly.The Gate of Radiance is their goal.And you will command the garrisons of the Gate of Radiance to stop them from approaching.For you, it doesn't matter if you fail, you have countless chances to fail, and they don't have a chance to succeed.The gates of radiance have never been opened to them.In this game, from the very beginning, yo",Strategy; Deckbuilding; Tower Defense; Minimalist; Card Game; Roguelike; 2D Platformer; Turn-Based Tactics; Bullet Hell; Roguelite; Free to Play; Indie; Casual; Shooter; 2D,Casual; Indie; Strategy; Free To Play,Single-player; Steam Achievements,60,Mostly Positive,10,7,3,40,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3383290/header.jpg?t=1736909574,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3383290/ss_35709f1b169961d1188300616ee89ceaef276997.1920x1080.jpg?t=1736909574; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3383290/ss_b4d95ecad6f07d306499ce02e9af21da7bbbc547.1920x1080.jpg?t=1736909574; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3383290/ss_0df0a977f615fff858ffcd41b530a6c26f533969.1920x1080.jpg?t=1736909574,true,Free,"steam:14139,1666; steam:1666,14139; steam:1666,3959",2026-01-11T00:00:58.170Z,success,success
3432510,Jianghu Diary,AD Johnson,Jimmy,"5 Mar, 2025",2025,"The game recreates the ever-changing scenes of the ancient martial arts world. Players can experience rich gameplay in the game, such as freely exploring the rivers and lakes, making friends with various heroes and heroes, and challenging various martial arts masters.","The game combines the romantic feelings of the martial arts world with the relaxed fun of playing games. In the game, players will play as a novice martial arts hero, gradually growing from a small newcomer to a legendary figure of the martial arts alliance leader.The game is set against the backdrop of ancient rivers and lakes, with beautiful and delicate graphics that recreate the ever-changing scenes of the rivers and lakes. Players can experience rich gameplay in the game, such as freely exp",Casual; Adventure; Strategy; RPG; 2D Platformer; 2D; Loot; PvP; Story Rich; Turn-Based Combat; Card Game; Card Battler; Cartoon; Singleplayer,Adventure; Casual; RPG; Strategy,Single-player; In-App Purchases,50,Mixed,10,5,5,85,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3432510/header.jpg?t=1741242563,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3432510/ss_bbafd3e34926f12187c737fcb14cdc799858956f.1920x1080.jpg?t=1741242563; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3432510/ss_54e09f6a3029b66e7ffbe86b9bd63505818b4455.1920x1080.jpg?t=1741242563; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3432510/ss_2af10489ce31aef04dc1d45152c3e3fed13b902e.1920x1080.jpg?t=1741242563,true,Free,"steam:1666,4325; steam:791774,4182",2026-03-16T13:18:12.605Z,success,success
3531790,Pioneers of the Coast,Steven Palo,Steven Palo,"13 Mar, 2025",2025,"In this top-down, turn-based resource strategy game, you and fellow pioneers set out to start your own towns in a newly discovered region. Be the first to dominate the land and lay claim to the entire area.","1-4 PLAYERS:In this top-down, turn-based resource strategy game, you and fellow pioneers set out to start your own towns in a newly discovered region. Be the first to dominate the land and lay claim to the entire area.HOW TO WIN:FEATURES:",Strategy; Casual; Board Game; Turn-Based Tactics; Trading; Multiplayer; Building; Hex Grid; PvP; Management; Free to Play; Top-Down; Card Game; Turn-Based Strategy; Singleplayer,Casual; Strategy; Free To Play,Single-player; Multi-player; PvP; Online PvP; Steam Achievements,50,Mixed,10,6,4,85,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3531790/header.jpg?t=1741885346,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3531790/ss_1a24253a4fe7be0a12f327ef2fc2642f90493384.1920x1080.jpg?t=1741885346; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3531790/ss_429a323545100ad4ae33fefc13bdef1591540c29.1920x1080.jpg?t=1741885346; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3531790/ss_7cab0de9f4bbe5a08389f676a1083aea2d23633e.1920x1080.jpg?t=1741885346,true,Free,"steam:1666,14139",2026-03-16T13:08:23.407Z,success,success
3573920,Clutchtime™: Tournament Edition,Bigosaur,Bigosaur,"19 Jun, 2025",2025,"Shoot threes, slam dunk, block opponent shots and steal the ball. Rebound and run fast breaks. Call timeouts and substitute players. Every basketball action is a card. Manage the time remaining on the game clock. Win 4 games in a row to become a champion!","Clutchtime is a deck builder centered around basketball plays and team synergies. The Tournament Edition brings you 6 difficulty levels which you unlock one by one by winning all games in a single-elimination tournament.Each team has a starting deck of 5 players with 3 cards representing their skills. You can upgrade, trade and remove those cards. At the end of each quarter, you get to pick new cards to add for this game. At the end of the match, you can keep one of those cards in your deck unti",Roguelike Deckbuilder; Basketball; Time Management; Sports; Minimalist; Turn-Based Tactics; PvP; PvE; Card Game; Strategy; Roguelike; 2D; Simulation; Deckbuilding; Stylized,Indie; Simulation; Sports; Strategy; Free To Play,Single-player; Multi-player; PvP; Shared/Split Screen PvP; Shared/Split Screen; Full controller support; Camera Comfort; Color Alternatives; Custom Volume Controls; Adjustable Difficulty; Keyboard Only Option; Mouse Only Option; Playable without Timed Input; Remote Play Together,70,Positive,10,8,2,40,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3573920/e16601d23544f595d5ce67089688458eff315687/header.jpg?t=1750382909,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3573920/1e6a83c1c33107d27044d38977b805277eb96126/ss_1e6a83c1c33107d27044d38977b805277eb96126.1920x1080.jpg?t=1750382909; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3573920/bf9df173eb056dc6e0f42a528af4f1819538d3f4/ss_bf9df173eb056dc6e0f42a528af4f1819538d3f4.1920x1080.jpg?t=1750382909; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3573920/47ddb1df67607f735651d161b4208bc1111c2026/ss_47ddb1df67607f735651d161b4208bc1111c2026.1920x1080.jpg?t=1750382909,true,Free,"steam:14139,1666; steam:1666,14139",2026-01-11T00:00:55.533Z,success,success
3612040,Angel Legion-DLC Vibrant Vitality E,Shanghai SilverMoon Network Technology Co.Ltd,Shanghai SilverMoon Network Technology Co.Ltd,"3 Apr, 2025",2025,"Embark on your adventure with player from all over the world! Lead your Angel team to reveal the ancient mysteries of Galaxy…… Welcome to Angel legion, a free RPG gacha game with good fun!",Official QQ group of Angel Legion: 122565785 (welcome to play together ~!) Welcome to participate in the &quot;Angel Legion&quot; game experience exchange. ------------------------------------------------------------------------------------ This DLC includes the following contents: Skin: Vibrant Vitality ESteps to install this DLC costume:Step 1:Click the Hero button on the main interface. Step 2:Select the hero and click on the character. Step 3: Select the Vibrant Vitality E fashion that has b,Sexual Content; Mature; Nudity; Hentai; NSFW; Female Protagonist; Anime; 3D; Character Customization; RPG; Strategy; Adventure; Idler; Turn-Based Tactics; Singleplayer,Adventure; Casual; Massively Multiplayer; RPG; Simulation; Strategy; Free To Play,Single-player; Multi-player; MMO; PvP; Online PvP; Co-op; Online Co-op; Downloadable Content; In-App Purchases,70,Positive,10,9,1,40,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3612040/0425af893f783d43fe2efbdd8e7e708f22b7e408/header.jpg?t=1743735321,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3612040/ff14399cd3aeb80e97a7e4a1a3add0f8efe8d2ba/ss_ff14399cd3aeb80e97a7e4a1a3add0f8efe8d2ba.1920x1080.jpg?t=1743735321; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3612040/e064ba73d1d53fe971c5640ffd0813a337228f5a/ss_e064ba73d1d53fe971c5640ffd0813a337228f5a.1920x1080.jpg?t=1743735321; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3612040/6d46a7cf6d6586ad7dbe1be26fcafc246a55a75a/ss_6d46a7cf6d6586ad7dbe1be26fcafc246a55a75a.1920x1080.jpg?t=1743735321,true,Free,"steam:14139,1666; steam:1666,9; steam:1666,14139",2026-01-10T23:56:14.411Z,success,success
3734040,Angel Legion-DLC Cheerleader (Red),Shanghai SilverMoon Network Technology Co.Ltd,Shanghai SilverMoon Network Technology Co.Ltd,"22 May, 2025",2025,"Embark on your adventure with player from all over the world! Lead your Angel team to reveal the ancient mysteries of Galaxy…… Welcome to Angel legion, a free RPG gacha game with good fun!",Official QQ group of Angel Legion: 122565785 (welcome to play together ~!) Welcome to participate in the &quot;Angel Legion&quot; game experience exchange. ------------------------------------------------------------------------------------ This DLC includes the following contents: Skin: Cheerleader (Red)Steps to install this DLC costume:Step 1:Click the Hero button on the main interface. Step 2:Select the hero and click on the character. Step 3: Select the Cheerleader (Red) fashion that has bee,Sexual Content; Mature; Nudity; Hentai; NSFW; Female Protagonist; Anime; 3D; Character Customization; RPG; Strategy; Adventure; Idler; Turn-Based Tactics; Singleplayer,Adventure; Casual; Massively Multiplayer; RPG; Simulation; Strategy; Free To Play,Single-player; Multi-player; MMO; PvP; Online PvP; Co-op; Online Co-op; Downloadable Content; In-App Purchases,70,Positive,10,9,1,40,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3734040/fd0fc6059888bce51656909829ad2f6a13621b6a/header.jpg?t=1747972280,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3734040/5923fe0efa6bed1906fd56ed4a579c1333f3712a/ss_5923fe0efa6bed1906fd56ed4a579c1333f3712a.1920x1080.jpg?t=1747972280; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3734040/3f5d96145aa2401a2de2fa0de28c31162b880a62/ss_3f5d96145aa2401a2de2fa0de28c31162b880a62.1920x1080.jpg?t=1747972280; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3734040/386fd4dd01fe0111a1df19f8e220fc140a0d5262/ss_386fd4dd01fe0111a1df19f8e220fc140a0d5262.1920x1080.jpg?t=1747972280,true,Free,"steam:14139,1666; steam:1666,9; steam:1666,14139",2026-01-10T23:56:14.411Z,success,success
3773890,Angel Legion-DLC Dream Girl (Red),Shanghai SilverMoon Network Technology Co.Ltd,Shanghai SilverMoon Network Technology Co.Ltd,"30 May, 2025",2025,"Embark on your adventure with player from all over the world! Lead your Angel team to reveal the ancient mysteries of Galaxy…… Welcome to Angel legion, a free RPG gacha game with good fun!",Official QQ group of Angel Legion: 122565785 (welcome to play together ~!) Welcome to participate in the &quot;Angel Legion&quot; game experience exchange. ------------------------------------------------------------------------------------ This DLC includes the following contents: Skin: Dream Girl (Red)Steps to install this DLC costume:Step 1:Click the Hero button on the main interface. Step 2:Select the hero and click on the character. Step 3: Select the Dream Girl (Red) fashion that has been ,Sexual Content; Mature; Nudity; Hentai; NSFW; Female Protagonist; 3D; Anime; Character Customization; RPG; Strategy; Adventure; Idler; Turn-Based Tactics; Singleplayer,Adventure; Casual; Massively Multiplayer; RPG; Simulation; Strategy; Free To Play,Single-player; Multi-player; MMO; PvP; Online PvP; Co-op; Online Co-op; Downloadable Content; In-App Purchases,70,Positive,10,9,1,40,https://www.metacritic.com/game/,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3773890/665796545474b10a00d135fd07772821dad216ce/header.jpg?t=1748592417,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3773890/68ae08fd36e640d77d2977b6b38984e8206130b0/ss_68ae08fd36e640d77d2977b6b38984e8206130b0.1920x1080.jpg?t=1748592417; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3773890/0038792a657b1afb9a4ca5b7669381becddc0447/ss_0038792a657b1afb9a4ca5b7669381becddc0447.1920x1080.jpg?t=1748592417; https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3773890/1befd4bd36a1e81a4f336fbbcceb0254b4ceeed2/ss_1befd4bd36a1e81a4f336fbbcceb0254b4ceeed2.1920x1080.jpg?t=1748592417,true,Free,"steam:14139,1666; steam:1666,9; steam:1666,14139",2026-01-10T23:56:14.411Z,success,success
